id_municipio,nome_municipio,sigla_uf,regiao,populacao_urbana_2013,prestador_servico_esgotamento_sanitario,indice_sem_atendimento_sem_coleta_sem_tratamento,indice_atendimento_solucao_individual,indice_atendimento_com_coleta_sem_tratamento,indice_atendimento_com_coleta_com_tratamento,vazao_sem_coleta_sem_tratamentodividido por hab,vazao_solucao_individualdividido por hab,vazao_com_coleta_sem_tratamentodividido por hab,vazao_com_coleta_com_tratamentodividido por hab,vazao_totaldividido por hab,carga_gerada_sem_coleta_sem_tratamentodividido por hab,carga_gerada_encaminhada_solucao_individualdividido por hab,carga_gerada_com_coleta_sem_tratamentodividido por hab,carga_gerada_com_coleta_com_tratamentodividido por hab,carga_gerada_totaldividido por hab,carga_lancada_sem_coleta_sem_tratamentodividido por hab,carga_lancada_proveniente_solucao_individualdividido por hab,carga_lancada_com_coleta_sem_tratamentodividido por hab,carga_lancada_com_coleta_com_tratamentodividido por hab,carga_lancada_totaldividido por hab,investimento_coletadividido por hab,investimento_tratamentodividido por hab,investimento_coleta_tratatamentodividido por hab,necessidade_remocao_dbo,tipologia_solucao,atencao_fosforo,atencao_nitrogenio
3142106,Miradouro,MG,Sudeste,5905,Prefeitura Municipal de Miradouro,0.1107,0.0072,0.882,0,0.0001185436071126,0.0,0.0009822184589331,0.0,0.0011007620660457,0.005977984758679,0.00038950042337,0.0476375952582557,0.0,0.0540050804403048,0.005977984758679,0.0001524132091447,0.0476375952582557,0.0,0.0537679932260795,436.11956691447926,357.5045429195597,793.6241098340389,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3142205,Miraí,MG,Sudeste,10954,Prefeitura Municipal de Miraí,0.0346,0.0012,0.9641,0,4.564542632828191e-05,0.0,0.0012689428519262,0.0,0.0013145882782545,0.0018714624794595,6.390359685959467e-05,0.0520631732700383,0.0,0.0539985393463574,0.0018714624794595,2.7387255796969144e-05,0.0520631732700383,0.0,0.0539620230052948,127.87121375387986,228.74075167610005,356.61196542997993,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142254,Miravânia,MG,Sudeste,1132,Prefeitura Municipal de Miravânia,0.9388,0.0454,0.0158,0,0.0012367491166077,8.8339222614841e-05,0.0,0.0,0.0013250883392226,0.0507067137809187,0.0024734982332155,0.0008833922261484,0.0,0.0539752650176678,0.0507067137809187,0.0009717314487632,0.0008833922261484,0.0,0.0525618374558303,3801.1882067844526,544.2738705618374,4345.46207734099,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142304,Moeda,MG,Sudeste,1863,Prefeitura Municipal de Moeda,0.3477,0.0078,0.6445,0,0.0006977992485238,0.0,0.0012345679012345,0.0,0.0019323671497584,0.0187869028448738,0.0004294149221685,0.0347826086956521,0.0,0.0539989264626945,0.0187869028448738,0.0001610305958132,0.0347826086956521,0.0,0.0537305421363392,978.8273623832528,286.8136689881911,1265.6410313741278,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142403,Moema,MG,Sudeste,6328,SAAE - Serviço Autônomo de Água e Esgoto de Moema,0.1992,0.0008,0.0,0.8,0.0002528445006321,0.0,0.0,0.0010113780025284,0.00128002528445,0.0107616940581542,4.740834386852086e-05,0.0,0.043204804045512,0.0539981036662452,0.0107616940581542,1.5802781289506953e-05,0.0,0.0207332490518331,0.0315107458912768,329.14671035714287,77.7002070352402,406.8469173925411,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142502,Monjolos,MG,Sudeste,1414,Prefeitura Municipal de Monjolos,0.9594,0.0378,0.0029,0,0.0009193776520509,7.072135785007073e-05,0.0,0.0,0.0009900990099009,0.0518387553041018,0.002050919377652,0.0001414427157001,0.0,0.054031117397454,0.0518387553041018,0.0008486562942008,0.0001414427157001,0.0,0.0527581329561527,1499.6889949646393,269.08844581471004,1768.777440777935,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142601,Monsenhor Paulo,MG,Sudeste,6416,Prefeitura Municipal de Monsenhor Paulo,0.0051,0.0013,0.9936,0,0.0,0.0,0.001324812967581,0.0,0.001324812967581,0.0002805486284289,7.793017456359102e-05,0.0536627182044887,0.0,0.0540056109725685,0.0002805486284289,3.1172069825436414e-05,0.0536627182044887,0.0,0.0539588528678304,286.6980092518704,349.9288710645262,636.6268803163965,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142700,Montalvânia,MG,Sudeste,10311,Companhia de Saneamento de Minas Gerais,0.969,0.0089,0.0116,0.0105,0.0008922509940839,9.69838037047813e-06,9.69838037047813e-06,9.69838037047813e-06,0.0009213461351954,0.0523227620987295,0.0004752206381534,0.0006206963437106,0.0005722044418582,0.0540005819028222,0.0523227620987295,0.0001939676074095,0.0006206963437106,0.0001454757055571,0.0532926001357773,1282.372237251479,286.1887246125497,1568.5609618659685,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3142809,Monte Alegre de Minas,MG,Sudeste,15227,Prefeitura Municipal de Monte Alegre de Minas,0.0149,0.0143,0.9708,0,1.9701845406186377e-05,1.9701845406186377e-05,0.0012346489787876,0.0,0.0012740526696,0.0008012083798515,0.0007683719708412,0.0524266106258619,0.0,0.0540027582583568,0.0008012083798515,0.0003086622446969,0.0524266106258619,0.0,0.0535364812504104,261.3945898627438,365.010034034938,626.4046238983385,Acima de 80%,Tratamento secundário avançado,Não,Não
3142908,Monte Azul,MG,Sudeste,12544,Companhia de Saneamento de Minas Gerais,0,0.0,0.0,1,0.0,0.0,0.0,0.0016741071428571,0.0016741071428571,0.0,0.0,0.0,0.0540019132653061,0.0540019132653061,0.0,0.0,0.0,0.0140385841836734,0.0140385841836734,47.870345988919,854.7327425302933,902.6030885124362,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
3143005,Monte Belo,MG,Sudeste,9317,Prefeitura Municipal de Monte Belo,0.0737,0.0068,0.9194,0,8.586454867446604e-05,1.0733068584308257e-05,0.0011055060641837,0.0,0.0012021036814425,0.0039819684447783,0.0003649243318664,0.0496511752710099,0.0,0.0539980680476548,0.0039819684447783,0.0001502629601803,0.0496511752710099,0.0,0.0537834066759686,169.64398578512396,290.1987594279274,459.8427452119781,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3143104,Monte Carmelo,MG,Sudeste,41697,Departamento Municipal de Água e Esgoto de,0.0218,0.0082,0.388,0.582,5.515984363383456e-05,2.158428663932657e-05,0.0009904789313379,0.0014869175240424,0.0025541405856536,0.0011775427488788,0.0004436770031417,0.0209511475645729,0.0314291196009305,0.053999088663453,0.0011775427488788,0.0001774708012566,0.0209511475645729,0.002513370266446,0.0248195313811545,104.041130802216,273.0709202292731,377.1120510324484,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
3143153,Monte Formoso,MG,Sudeste,1773,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,0.1459,0.0,0.8541,0,0.0001128031584884,0.0,0.0006768189509306,0.0,0.000789622109419,0.0078962210941906,0.0,0.046136491821771,0.0,0.0539763113367174,0.0078962210941906,0.0,0.046136491821771,0.0,0.0539763113367174,973.666383891709,334.08337714608007,1307.749761037789,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3143203,Monte Santo de Minas,MG,Sudeste,16921,Prefeitura Municipal de Monte Santo de Minas,0.0047,0.0062,0.9891,0,5.909816204716034e-06,1.1819632409432068e-05,0.0014479049701554,0.0,0.0014597246025648,0.0002541220968027,0.0003368595236688,0.0534129188582235,0.0,0.0539979906624904,0.0002541220968027,0.0001359257727084,0.0534129188582235,0.0,0.05379705691153,112.05729162638144,302.5744737007269,414.6317653271083,Acima de 80%,Tratamento secundário avançado,Não,Não
3143302,Montes Claros,MG,Sudeste,367251,Companhia de Saneamento de Minas Gerais,0.0055,0.0126,0.0248,0.9571,5.718160059468865e-06,1.334237347209402e-05,2.6412453608022848e-05,0.0010148372638876,0.0010603102510272,0.0003038793631603,0.0006959817672382,0.0013690908942385,0.0528728308432107,0.0552417828678478,0.0003038793631603,0.0002785560828969,0.0013690908942385,0.0234343813903842,0.0253856354373439,161.90810970644057,57.46300850807759,219.37111821479044,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Sim
3143401,Monte Sião,MG,Sudeste,17307,Companhia de Saneamento de Minas Gerais,0.0638,0.0092,0.0546,0.8724,0.0001040041601664,1.7334026694401108e-05,8.667013347200555e-05,0.0013982781533483,0.0016062864736811,0.0034436933032876,0.0004969087652394,0.0029467845380481,0.047108106546484,0.0540012711619575,0.0034436933032876,0.0001964523025365,0.0029467845380481,0.0103657479632518,0.0169584561160224,351.922586619287,230.1080338308199,582.0306204483735,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3143450,Montezuma,MG,Sudeste,3259,Prefeitura Municipal de Montezuma,0.4167,0.0052,0.0,0.5781,0.0003682111077017,0.0,0.0,0.0005216324025774,0.0008898435102792,0.0224915618287818,0.0002761583307763,0.0,0.0312058913777232,0.0540042957962565,0.0224915618287818,0.0001227370359005,0.0,0.0093586989874194,0.0319729978521018,1340.031105093587,430.37332707885855,1770.4044321693773,Acima de 80%,Tratamento secundário avançado,Sim,Sim
3143500,Morada Nova de Minas,MG,Sudeste,6771,Prefeitura Municipal de Morada Nova de Minas,0.7423,0.013,0.0,0.2447,0.0011224339093191,1.476886722788362e-05,0.0,0.000369221680697,0.0015064244572441,0.0400827056564761,0.0007089056269384,0.0,0.0132181361689558,0.0539949785851425,0.0400827056564761,0.0002806084773297,0.0,0.0037069856741987,0.0440702998080047,1144.168480276178,270.0987887859991,1414.2672690621769,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3143609,Morro da Garça,MG,Sudeste,1527,Prefeitura Municipal de Morro da Garça,0,0.0,0.0,1,0.0,0.0,0.0,0.0013097576948264,0.0013097576948264,0.0,0.0,0.0,0.0540275049115913,0.0540275049115913,0.0,0.0,0.0,0.0367387033398821,0.0367387033398821,0.0,56.09222460759659,56.09222460759659,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3143708,Morro do Pilar,MG,Sudeste,2598,Prefeitura Municipal de Morro do Pilar,0.4506,0.0039,0.5455,0,0.0005388760585065,0.0,0.000654349499615,0.0,0.0011547344110854,0.0243264049268668,0.0001924557351809,0.0294457274826789,0.0,0.0540030792917629,0.0243264049268668,7.698229407236336e-05,0.0294457274826789,0.0,0.0538876058506543,531.6834781062355,192.0081475465743,723.6916256543495,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3143807,Munhoz,MG,Sudeste,3369,Prefeitura Municipal de Munhoz,0.3811,0.0,0.6189,0,0.0005342831700801,0.0,0.0008607895517957,0.0,0.0013950727218759,0.0205699020480854,0.0,0.0334223805283466,0.0,0.0539922825764321,0.0205699020480854,0.0,0.0334223805283466,0.0,0.0539922825764321,392.2467520273078,129.46820909854557,521.7149611249629,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3143906,Muriaé,MG,Sudeste,97940,DEMSUR - Departamento Municipal de Saneamento Urbano,0.0159,0.0041,0.653,0.327,2.3483765570757605e-05,6.12619971411068e-06,0.0009577292219726,0.000479885644272,0.0014672248315295,0.0008607310598325,0.0002195221564222,0.0352603634878497,0.0176597917092097,0.0540004084133142,0.0008607310598325,8.780886256891974e-05,0.0352603634878497,0.0045609556871554,0.0407698590974065,176.86260297222788,322.50292861139474,499.3655315836226,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144003,Mutum,MG,Sudeste,14201,Prefeitura Municipal de Mutum,0.1549,0.0062,0.8389,0,0.0001760439405675,7.041757622702627e-06,0.0009506372790648,0.0,0.0011337229772551,0.0083656080557707,0.000330962608267,0.0452996267868459,0.0,0.0540032392085064,0.0083656080557707,0.0001337933948313,0.0452996267868459,0.0,0.053799028237448,377.9009677072037,289.11360201464686,667.0145697218505,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3144102,Muzambinho,MG,Sudeste,16173,Prefeitura Municipal de Muzambinho,0.0167,0.0045,0.9789,0,2.473257898967415e-05,6.1831447474185376e-06,0.001477771594633,0.0,0.0015086873183701,0.0008965559883756,0.0002411426451493,0.052859704445681,0.0,0.053997403079206,0.0008965559883756,9.89303159586966e-05,0.052859704445681,0.0,0.0538551907500154,57.089034110369134,191.60274882705744,248.6917829376121,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144201,Nacip Raydan,MG,Sudeste,2043,Prefeitura Municipal de Nacip Raydan,0.1086,0.0,0.8914,0,0.0001468428781204,0.0,0.001076847772883,0.0,0.0011747430249632,0.0058737151248164,0.0,0.0481155163974547,0.0,0.0539892315222711,0.0058737151248164,0.0,0.0481155163974547,0.0,0.0539892315222711,13.80524715736662,275.0813962187959,288.8866433759178,Acima de 80%,Tratamento secundário avançado,Sim,Não
3144300,Nanuque,MG,Sudeste,37728,Companhia de Saneamento de Minas Gerais,0.1859,0.0053,0.8088,0,0.0002173452078032,5.301102629346904e-06,0.0009462468193384,0.0,0.0011688931297709,0.010040288379983,0.00028360899067,0.0436757845631891,0.0,0.0539996819338422,0.010040288379983,0.0001139737065309,0.0436757845631891,0.0,0.0538300466497031,214.2205802369593,205.26115839191053,419.4817386291349,Acima de 80%,Tratamento secundário avançado,Sim,Não
3144359,Naque,MG,Sudeste,6306,Prefeitura Municipal de Naque,0.1595,0.0037,0.8368,0,0.0001902949571836,0.0,0.0009673326990168,0.0,0.0011576276562004,0.0086108468125594,0.0002061528702822,0.0451791944180145,0.0,0.0539961941008563,0.0086108468125594,7.92895654931811e-05,0.0451791944180145,0.0,0.0538851887091658,229.081152226451,301.8384871550904,530.9196393831272,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3144375,Natalândia,MG,Sudeste,2543,Prefeitura Municipal de Natalândia,0.2776,0.0105,0.1582,0.5537,0.0006291781360597,3.932363350373575e-05,0.0003539127015336,0.0012190326386158,0.0022414471097129,0.0149823043649233,0.0005505308690523,0.0085332284703106,0.0298859614628391,0.0539913488006291,0.0149823043649233,0.0002359418010224,0.0085332284703106,0.0104600865119937,0.0342115611482501,432.005645497444,97.6687828041683,529.674428301219,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144409,Natércia,MG,Sudeste,2845,Companhia de Saneamento de Minas Gerais,0.1986,0.0,0.8014,0,0.0002811950790861,0.0,0.0011950790861159,0.0,0.0014762741652021,0.0107205623901581,0.0,0.043268892794376,0.0,0.0539894551845342,0.0107205623901581,0.0,0.043268892794376,0.0,0.0539894551845342,154.9457421318102,201.26670663866432,356.2124487697715,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144508,Nazareno,MG,Sudeste,6357,Prefeitura Municipal de Nazareno,0.1599,0.0084,0.8316,0,0.0001887682869277,1.5730690577316347e-05,0.0010067641969482,0.0,0.0012112631744533,0.0086361491269466,0.0004561900267421,0.0449111215982381,0.0,0.054003460751927,0.0086361491269466,0.0001887682869277,0.0449111215982381,0.0,0.0537203083215353,326.7083751124744,319.62141635205285,646.3297914645273,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144607,Nepomuceno,MG,Sudeste,20705,SAAE - Serviço Autônomo de Água e Esgoto de Nepomuceno,0.0287,0.0013,0.97,0,4.346776141028737e-05,0.0,0.0015020526442888,0.0,0.0015503501569669,0.0015503501569669,7.244626901714561e-05,0.0523786524993962,0.0,0.0540014489253803,0.0015503501569669,2.8978507606858245e-05,0.0523786524993962,0.0,0.05395798116397,200.4856733475006,352.4035284631732,552.8892018111567,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144656,Ninheira,MG,Sudeste,2731,Prefeitura Municipal de Ninheira,0.7876,0.0236,0.1887,0,0.0008421823507872,3.661662394727206e-05,0.0002196997436836,0.0,0.0010618820944708,0.0425485170267301,0.0012815818381545,0.0101794214573416,0.0,0.0540095203222262,0.0425485170267301,0.0005126327352618,0.0101794214573416,0.0,0.0532405712193335,2918.5866935188574,770.5782614353717,3689.1649549615527,Acima de 80%,Tratamento secundário avançado,Sim,Sim
3144672,Nova Belém,MG,Sudeste,1323,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,0.1506,0.0,0.0,0.8494,0.000151171579743,0.0,0.0,0.0008314436885865,0.0009826152683295,0.0081632653061224,0.0,0.0,0.045880574452003,0.0539682539682539,0.0081632653061224,0.0,0.0,0.045880574452003,0.0539682539682539,618.0059777052155,282.4168085547997,900.4227862585034,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3144706,Nova Era,MG,Sudeste,15837,Prefeitura Municipal de Nova Era,0.0805,0.0035,0.916,0,0.0001010292353349,6.314327208435942e-06,0.0011681505335606,0.0,0.001275494096104,0.0043442571194039,0.000189429816253,0.0494664393508871,0.0,0.0540001262865441,0.0043442571194039,7.577192650123129e-05,0.0494664393508871,0.0,0.0538864683967923,0.0,231.2444790604281,231.2444790604281,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3144805,Nova Lima,MG,Sudeste,85486,Companhia de Saneamento de Minas Gerais,0.6704,0.142,0.0,0.1876,0.0022740565706665,0.0004819502608614,0.0,0.0006363615094869,0.0033923683410149,0.0362024191095618,0.0076679222328802,0.0,0.0101303137355824,0.0539994852958379,0.0362024191095618,0.003067168893152,0.0,0.0027735535643263,0.0420431415670402,1093.7356493636385,213.00776228856188,1306.7434116463514,Solução conjunta,Solução conjunta,Não,Não
3144904,Nova Módica,MG,Sudeste,2353,Companhia de Saneamento de Minas Gerais,0.2882,0.012,0.6997,0,0.000382490437739,0.0,0.0009349766255843,0.0,0.0013174670633234,0.0155546111347216,0.0006374840628984,0.0377815554611134,0.0,0.05401614959626,0.0155546111347216,0.0002549936251593,0.0377815554611134,0.0,0.0535911602209944,430.9948731279218,223.54949748193795,654.5443706077348,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145000,Nova Ponte,MG,Sudeste,12000,Prefeitura Municipal de Nova Ponte,0,0.0,0.0,1,0.0,0.0,0.0,0.0017416666666666,0.0017416666666666,0.0,0.0,0.0,0.054,0.054,0.0,0.0,0.0,0.0135,0.0135,538.3175773233334,96.89378030166668,635.211357625,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145059,Nova Porteirinha,MG,Sudeste,4193,Companhia de Saneamento de Minas Gerais,0.4996,0.0054,0.0048,0.4902,0.0005008347245409,0.0,0.0,0.0004769854519437,0.0009778201764846,0.0467684235630813,0.0005008347245409,0.0004531361793465,0.0458860004769854,0.0936083949439542,0.0467684235630813,0.0001907941807774,0.0004531361793465,0.009635106129263,0.0570474600524684,480.9356080300501,83.58418875506797,564.519796785118,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
3145109,Nova Resende,MG,Sudeste,9329,Prefeitura Municipal de Nova Resende,0.3307,0.1301,0.5393,0,0.0003966127130453,0.000160788937721,0.000653875013399,0.0,0.0012005574016507,0.0178582913495551,0.007021116947154,0.0291242362525458,0.0,0.054003644549255,0.0178582913495551,0.0028084467788616,0.0291242362525458,0.0,0.0497909743809625,946.148323386215,276.30160174723983,1222.4499251366706,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145208,Nova Serrana,MG,Sudeste,79956,Companhia de Saneamento de Minas Gerais,0.0448,0.0116,0.0515,0.8921,5.628095452498874e-05,1.5008254539996998e-05,6.378508179498723e-05,0.0011106108359597,0.0012444344389414,0.0024200810445745,0.0006253439391665,0.0027790284656561,0.048175246385512,0.0539996998349092,0.0024200810445745,0.0002501375756666,0.0027790284656561,0.0158749812396818,0.021324228325579,342.2349684889189,230.2308894016709,572.4658578893392,Acima de 80%,Tratamento secundário avançado,Não,Não
3145307,Novo Cruzeiro,MG,Sudeste,10861,Companhia de Saneamento de Minas Gerais,0.2095,0.0744,0.7161,0,0.0001657305957094,6.445078722032962e-05,0.0005800570849829,0.0,0.0008102384679127,0.0113157167848264,0.0040143633182948,0.0386704723321977,0.0,0.054000552435319,0.0113157167848264,0.0016112696805082,0.0386704723321977,0.0,0.0515882515422152,959.1015945677194,661.8475900174938,1620.9491845870548,Acima de 80%,Tratamento secundário avançado,Sim,Não
3145356,Novo Oriente de Minas,MG,Sudeste,4592,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,0.2676,0.0043,0.7281,0,0.0002395470383275,0.0,0.0006750871080139,0.0,0.0009146341463414,0.0144599303135888,0.0002395470383275,0.0393074912891986,0.0,0.0540069686411149,0.0144599303135888,8.710801393728223e-05,0.0393074912891986,0.0,0.0538545296167247,798.0307240091464,376.9264169599303,1174.9571409690766,Acima de 80%,Tratamento secundário avançado,Sim,Não
3145372,Novorizonte,MG,Sudeste,1798,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,0.9959,0.0,0.0,0.0041,0.0012791991101223,0.0,0.0,0.0,0.0012791991101223,0.053781979977753,0.0,0.0,0.000222469410456,0.0540044493882091,0.053781979977753,0.0,0.0,0.000222469410456,0.0540044493882091,2613.348849938821,372.6459570734149,2985.994807013348,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3145406,Olaria,MG,Sudeste,908,Prefeitura Municipal de Olaria,0.1243,0.0,0.8757,0,0.0001101321585903,0.0,0.001101321585903,0.0,0.0013215859030837,0.0067180616740088,0.0,0.0472466960352422,0.0,0.0539647577092511,0.0067180616740088,0.0,0.0472466960352422,0.0,0.0539647577092511,128.5572019229075,218.81654497356828,347.3737468964758,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145455,Olhos-d'Água,MG,Sudeste,3079,Prefeitura Municipal de Olhos-D ÁGUA,0.9054,0.0628,0.0318,0,0.0011692107827216,6.495615459564793e-05,3.247807729782397e-05,0.0,0.0012666450146151,0.048879506333225,0.0033777200389736,0.0017213380967846,0.0,0.0540110425462812,0.048879506333225,0.0013640792465086,0.0017213380967846,0.0,0.0519649236765183,2374.006469795388,601.0096103020461,2975.016080097434,Acima de 80%,Tratamento secundário avançado,Não,Não
3145505,Olímpio Noronha,MG,Sudeste,2377,Prefeitura Municipal de Olímpio Noronha,0.0098,0.0,0.9902,0,4.2069835927639886e-05,0.0,0.0021455616323096,0.0,0.0021876314682372,0.0005469078670593,0.0,0.0534707614640302,0.0,0.0540176693310896,0.0005469078670593,0.0,0.0534707614640302,0.0,0.0540176693310896,255.73167226714347,263.13414977618845,518.865822044594,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145604,Oliveira,MG,Sudeste,36714,Serviço Autônomo de Água e Esgoto,0,0.0,1.0,0,0.0,0.0,0.001391839625211,0.0,0.001391839625211,0.0,0.0,0.0540011984529062,0.0,0.0540011984529062,0.0,0.0,0.0540011984529062,0.0,0.0540011984529062,127.6793882979245,233.2203640376968,360.89975233425946,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145703,Oliveira Fortes,MG,Sudeste,1209,Prefeitura Municipal de Oliveira Fortes,0.2005,0.0,0.7995,0,0.0002481389578163,0.0,0.0009098428453267,0.0,0.001157981803143,0.0108354011579818,0.0,0.0431761786600496,0.0,0.0540115798180314,0.0108354011579818,0.0,0.0431761786600496,0.0,0.0540115798180314,394.3917253937138,239.179973783292,633.5716991770058,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145802,Onça de Pitangui,MG,Sudeste,1573,Prefeitura Municipal de Onça de Pitangui,0.0171,0.3265,0.6564,0,0.0,0.000254291163382,0.0005085823267641,0.0,0.0008264462809917,0.0009535918626827,0.0176096630642085,0.0354736172917991,0.0,0.0539732994278448,0.0009535918626827,0.0070565797838525,0.0354736172917991,0.0,0.0434202161474888,723.3466606230133,253.1907593852511,976.5374200127146,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145851,Oratórios,MG,Sudeste,3361,Prefeitura Municipal de Oratórios,0.0133,0.0157,0.971,0,0.0,2.975304968759298e-05,0.0009520975900029,0.0,0.0009818506396905,0.0007140731925022,0.0008628384409401,0.0524248735495388,0.0,0.0540017851829812,0.0007140731925022,0.0003272835465635,0.0524248735495388,0.0,0.0534959833382921,321.5154578250521,268.0893034177328,589.6047612407021,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145877,Orizânia,MG,Sudeste,2348,Prefeitura Municipal de Orizânia,0.1603,0.0126,0.8271,0,0.0001703577512776,0.0,0.0008091993185689,0.0,0.0009795570698466,0.0086456558773424,0.0006814310051107,0.0446763202725724,0.0,0.0540034071550255,0.0086456558773424,0.0002555366269165,0.0446763202725724,0.0,0.0535775127768313,1394.750627891823,281.10600115630325,1675.856629045997,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3145901,Ouro Branco,MG,Sudeste,33602,Companhia de Saneamento de Minas Gerais,0.0649,0.0109,0.2229,0.7013,9.523242664127136e-05,1.488006666269865e-05,0.0003243854532468,0.0010207725730611,0.0014552705196119,0.0035057437057318,0.0005862746265103,0.0120379739301232,0.0378667936432355,0.0539997619189333,0.0035057437057318,0.0002351050532706,0.0120379739301232,0.0094666984108088,0.025248497113267,179.775956472829,238.9215282822451,418.6974847538837,Solução conjunta,Solução conjunta,Não,Não
3146008,Ouro Fino,MG,Sudeste,24864,Departamento Municipal Autônomo de Água e Esgoto de Ouro Fino,0.1044,0.0061,0.8895,0,0.0001367438867438,8.043758043758045e-06,0.0011583011583011,0.0,0.0013030888030888,0.0056346525096525,0.000329794079794,0.0480333011583011,0.0,0.0540017696267696,0.0056346525096525,0.000132722007722,0.0480333011583011,0.0,0.0538006756756756,357.2278611784106,247.10139952260292,604.32926070222,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3146107,Ouro Preto,MG,Sudeste,63788,Serviço Municipal de Água e Esgoto,0.1831,0.0169,0.8,0,0.0004076001755816,3.7624631592148994e-05,0.001777763842729,0.0,0.0022229886499028,0.0098874396438201,0.0009123973161096,0.043199347839719,0.0,0.0540007524926318,0.0098874396438201,0.0003652724650404,0.043199347839719,0.0,0.0534536276415626,341.9551606869631,345.4007109080078,687.3558715949708,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3146206,Ouro Verde de Minas,MG,Sudeste,3709,Prefeitura Municipal de Ouro Verde de Minas,0.1014,0.0041,0.8945,0,0.0001078457805338,0.0,0.0009975734699379,0.0,0.0011054192504718,0.0054731733620922,0.0002156915610676,0.0482879482340253,0.0,0.0540037746023186,0.0054731733620922,8.088433540037745e-05,0.0482879482340253,0.0,0.0538689673766513,156.03780173766515,227.0258307036937,383.0636324400108,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3146255,Padre Carvalho,MG,Sudeste,3652,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,0.9775,0.0214,0.0,0.0012,0.0007393209200438,2.738225629791895e-05,0.0,0.0,0.0007393209200438,0.0527929901423877,0.0011500547645125,0.0,5.47645125958379e-05,0.0539978094194961,0.0527929901423877,0.0004654983570646,0.0,5.47645125958379e-05,0.0533132530120481,1833.167514843921,261.0070471300657,2094.1745619742605,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3146305,Padre Paraíso,MG,Sudeste,12067,Prefeitura Municipal de Padre Paraíso,0.0878,0.012,0.0,0.9002,8.287063893262616e-05,8.287063893262618e-06,0.0,0.000853567581006,0.0009530123477252,0.0047402005469462,0.0006463909836744,0.0,0.0486119167978785,0.0539985083284992,0.0047402005469462,0.0002568989806911,0.0,0.0486119167978785,0.0536090163255158,76.84846452249938,296.6545599867407,373.50302450982014,Acima de 80%,Tratamento secundário avançado,Sim,Não
